"","TRAP","EKATTE","Name_en","distToTown","azimuth"
"437",9882,"59046","Parvenets",3060.68178815698,284.484169140523
"438",8794,"51384","Nedyalsko",1284.66161584281,245.996282434289
"439",9883,"59046","Parvenets",3074.09927793594,286.20026730333
"440",8795,"51384","Nedyalsko",671.129773543762,219.612795679308
"441",9884,"59046","Parvenets",3077.45311124581,287.264677049719
"442",9885,"59046","Parvenets",3062.48617884629,287.885075167503
"443",9886,"59046","Parvenets",3518.07949572114,294.277912084779
"444",9887,"59046","Parvenets",3044.49371535757,286.968248587289
"445",8796,"32576","Izgrev",641.735240098233,30.276810590551
"446",8649,"58801","Pchela",2176.14679070021,164.849608680961
"447",8650,"58801","Pchela",2226.62112341882,165.41502744545
"448",8651,"58801","Pchela",1526.16855096032,167.942593658925
"449",8797,"32576","Izgrev",1318.21395132113,223.787253957508
"450",8652,"58801","Pchela",1562.9153379233,200.706451909852
"451",8798,"27382","Elhovo",1442.49874786129,346.259471000605
"452",8799,"27382","Elhovo",3914.5616933155,32.2443351255623
"453",8653,"58801","Pchela",2721.06185934794,0.379497739342724
"454",8654,"59046","Parvenets",1741.15389824935,359.591689837399
"455",8655,"59046","Parvenets",931.058437429725,355.53929302775
"456",9895,"58003","Pravdino",3841.51804643534,197.289837124907
"457",8656,"59046","Parvenets",913.007809229082,5.80556474327098
"458",9896,"58003","Pravdino",3501.39003784598,196.684920961326
"459",8657,"51384","Nedyalsko",1161.48921684237,332.527965410428
"460",9897,"58003","Pravdino",2609.36640204174,203.255224352947
"461",8658,"51384","Nedyalsko",776.851674040399,342.261744229789
"462",8659,"51384","Nedyalsko",801.81230626021,341.693381207202
"463",9898,"58003","Pravdino",2402.58265709103,201.515078585108
"464",8660,"51384","Nedyalsko",2605.93186356576,138.860660599727
"465",9899,"58003","Pravdino",1100.4187290988,179.244917519644
"466",8661,"51384","Nedyalsko",2670.88111122486,138.388780381213
"467",8662,"51384","Nedyalsko",2658.23900137316,140.274970193495
"468",9959,"58003","Pravdino",2956.80273511132,231.942691267066
"469",8663,"51384","Nedyalsko",3217.32531683629,142.642990318651
"470",9960,"58003","Pravdino",2906.25582267486,234.501611302865
"471",9961,"58003","Pravdino",2622.41010461683,240.748316179062
"472",9962,"58003","Pravdino",3093.52528141672,250.689703356194
"473",8664,"55244","Palauzovo",4305.06774203134,324.19509509208
"474",8665,"55244","Palauzovo",4083.65520363901,330.471146996993
"475",9963,"58003","Pravdino",3086.64052327898,251.436810253642
"476",8666,"55244","Palauzovo",3275.94265180584,328.042231410224
"477",9964,"58003","Pravdino",3065.00457290059,251.971537338385
"478",8667,"55244","Palauzovo",3313.38069242088,327.836108681634
"479",8668,"55244","Palauzovo",3800.2590778347,317.024716731048
