TRAP,Source,Type,LU_Around,LU_Top,DiameterMax,HeightMax,Condition,PrincipalSourceOfImpact,distTown,elevAster,slopeAster,aspectAster,prom250mbuff,TPI,TRI,rough,northing,easting
9420,Legacy verification,Burial Mound,Pasture,Pasture,30,3.5,1,Nodata,543.585214704903,189.37002563476562,2.4187935119838238,312.84796009805035,86.55,-0.44831275939941406,0.8327617645263672,3.045074462890625,4708227.2726,456123.5601
9421,Survey,Burial Mound,Pasture,Pasture,15,1,1,None,480.7745520391877,188.49050903320312,3.078564209375094,11.943598758071378,79.42,-0.4926414489746094,1.3322181701660156,4.8133544921875,4708263.7649,456174.7316
9422,Survey,Uncertain Mound,Pasture,Pasture,15,1,1,Looting,500.49150359880633,188.3075408935547,2.3540662714292653,42.15605849162056,46.76,0.29482460021972656,0.9054317474365234,2.8511810302734375,4708284.68,456137.407
9336,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.8,5,Agriculture,2081.7774059418375,230.3173370361328,2.8307845024826,14.998171276802315,58.12,0.3968353271484375,1.1336402893066406,3.707489013671875,4677091.1016,443513.2004
9343,Survey,Burial Mound,Pasture,Pasture,30,1.5,4,Agriculture,1877.0956018188908,140.64598083496094,3.6766324124441057,111.2392987858368,56.12,0.025196075439453125,1.2527313232421875,4.246337890625,4689135.8845,450274.7841
9345,Survey,Burial Mound,Pasture,Pasture,10,1.5,4,Looting,2401.4739393278564,146.2174530029297,12.118934430861083,59.00623899124101,8.6,0.4787464141845703,4.028955459594727,15.028717041015625,4688352.6869,450450.1563
9347,Legacy verification,Burial Mound,Pasture,Pasture,40,2.5,1,None,2699.0282063265263,178.51083374023437,2.07637598166133,170.5721898422795,84.36,0.3249034881591797,0.8304576873779297,2.4900970458984375,4687437.3449,450278.996
9350,Survey,Burial Mound,Pasture,Scrub,35,4.5,4,Looting,2228.7617066079106,173.58035278320312,4.392596147082106,263.86148196565017,2.55,0.018695831298828125,1.3870048522949219,4.34344482421875,4686654.5671,450855.7851
9352,Survey,Burial Mound,Annual agriculture,Annual agriculture,30,1.5,5,Agriculture,1114.0205304711515,179.92352294921875,2.487324805202113,90.64488234818393,13.62,0.0058422088623046875,0.7501277923583984,2.0281982421875,4686129.208,451968.164
9353,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,15,0,5,Agriculture,1145.5023197282487,180.9376220703125,1.378487734800458,72.53747331280086,85.2,0.47093963623046875,0.5063819885253906,1.07647705078125,4686147.9802,451942.2714
9354,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,20,0,5,Agriculture,1119.0923938878336,180.8724822998047,1.4162446157327673,109.30110442303653,79.21,0.4308357238769531,0.5180931091308594,1.13916015625,4686098.4604,451948.4209
9120,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.5,5,Agriculture,608.1155927485194,185.15359497070312,1.407339572689887,251.19592550859775,6.14,-0.41278648376464844,0.5000362396240234,1.1374359130859375,4679565.9395,446665.9005
9121,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.5,5,Agriculture,616.908523040636,186.13743591308594,1.828311773778876,256.14020645143574,51.8,0.06507301330566406,0.5003337860107422,1.8562774658203125,4679542.2007,446698.6437
9122,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,25,0.5,5,Agriculture,705.0929626250642,186.99383544921875,0.5427163161798483,58.58671668486567,13.45,0.1866283416748047,0.1912517547607422,1,4679600.1561,446765.1123
9129,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,50,0.8,5,Agriculture,679.9038439093738,136.19705200195312,7.531385701450916,11.429519354072179,2.87,0.4642982482910156,3.180328369140625,9.35009765625,4673649.113,462666.2254
9167,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,40,1,4,Agriculture,753.3410384189348,120.92908477783203,2.222906849096784,27.700152334602354,19.13,-0.2578563690185547,0.9282798767089844,2.8339157104492187,4699646.2977,457374.6385
9168,Survey,Uncertain Mound,Pasture,Pasture,35,1.7,2,Construction,29.675408475318996,200,1.4201952901018362,8.184460733018547,5.73,0.28164100646972656,0.6790218353271484,2.9133758544921875,4703255.3579,450909.0455
9169,Survey,Burial Mound,Pasture,Pasture,40,2.5,2,Construction,37.821357137198845,201.10476684570312,1.7460443739425455,261.9847523177942,50.55,0.76927947998046875,0.9628181457519531,2.326873779296875,4703196.9127,450924.2993
9172,Survey,Burial Mound,Pasture,Scrub,30,3,5,Agriculture,418.6331756117006,188.15347290039062,1.3043162702774673,112.45792391679512,63.41,-0.011037826538085938,0.4148845672607422,1.8467254638671875,4702839.5909,451327.3087
9173,Survey,Burial Mound,Pasture,Scrub,25,2.5,2,Agriculture,441.1822932616596,186.15771484375,2.8126340804292207,76.12052781960486,1.8,-0.2377948760986328,0.9670200347900391,2.850341796875,4702888.8341,451352.6764
9357,Legacy verification,Burial Mound,Annual agriculture,Pasture,40,1,5,Excavation,592.258905481,162,1.1142920548079,145.9188491249717,33.81,0.49674415588378906,0.49674415588378906,1.65106201171875,4679132.126,468116.6629
9362,Legacy verification,Burial Mound,Pasture,Pasture,40,2.5,5,Excavation,1610.5746333800337,183,0.06042535238013422,359.0988936340252,39.07,0.2794170379638672,0.2794170379638672,0.8067626953125,4678917.6109,472031.1318
9363,Legacy verification,Burial Mound,Pasture,Pasture,25,1.5,1,None,111.13836775090513,184.11386108398438,3.037511527727946,342.1837351976317,62.23,0.6120052337646484,1.209981918334961,4.1334686279296875,4680260.3238,473128.6793
9364,Legacy verification,Burial Mound,Pasture,Pasture,35,2,1,None,226.1635862339845,187,0.9029787467551682,37.5795988594705,53.05,0.4788837432861328,0.4788837432861328,0.95281982421875,4680153.6194,473082.3978
9366,Survey,Burial Mound,Pasture,Pasture,25,1,1,None,2980.44719664059,191.25697326660156,3.2116095649449394,38.195970156825375,79.06,0.05112648010253906,1.2327327728271484,4.02642822265625,4673150.5996,474637.8491
9373,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1,4,Agriculture,964.1941627799067,236.76614379882812,1.6761595455442408,141.47749927578147,6.43,-0.1580181121826172,0.6417713165283203,2,4677266.0051,477276.1157
9376,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,20,0.5,5,Agriculture,2415.4455304632465,261.6951904296875,1.2942815347671384,167.99706716012608,89.21,0.3039741516113281,0.5518531799316406,1.52569580078125,4678939.8091,477733.9835
9380,Survey,Burial Mound,Pasture,Scrub,30,4,1,Looting,1550.810733203598,173.4505157470703,3.396119641360744,171.9593716753987,32.25,0.4430980682373047,1.4017162322998047,4.221923828125,4675563.0052,470243.9228
9381,Legacy verification,Burial Mound,Pasture,Pasture,45,5,1,Bioturbation,1554.8654508824704,175,1.1463997212825678,290.8097473354353,92,0.3168163299560547,0.5301074981689453,2.2146148681640625,4675600.8199,470223.3855
9379,Survey,Burial Mound,Annual agriculture,Annual agriculture,35,1.5,1,Agriculture,2677.6263106323117,163.76315307617187,5.4524118337234855,142.49384823913172,12.14,-0.3016033172607422,2.075498580932617,6.99322509765625,4675879.6635,472055.119
9383,Survey,Burial Mound,Annual agriculture,Annual agriculture,30,1.5,2,Agriculture,1233.9392562464518,171.1568145751953,3.0683891408731325,97.51727822513031,50.36,0.04212379455566406,0.9364376068115234,3.0047454833984375,4675425.1533,469954.6332
9386,Survey,Burial Mound,Annual agriculture,Annual agriculture,20,1,2,Agriculture,667.8011880299749,184.2952880859375,2.8245200722275254,353.49718004703203,32.26,0.64599609375,1.3050727844238281,3.7726287841796875,4675323.2946,469270.8269
9389,NA,Burial Mound,Annual agriculture,Scrub,15,1.5,5,NA,374.81990451451765,161.3472442626953,2.602947570784408,301.65404716872933,28.36,-0.04834175109863281,0.8324604034423828,3.3259124755859375,4675589.5204,467600.7842
9390,Survey,Burial Mound,Annual agriculture,Annual agriculture,35,1,5,Agriculture,425.64346980645325,160.65438842773437,1.5865079561928457,343.73892100341965,64.75,0.18073463439941406,0.6475238800048828,1.9971923828125,4675643.7998,467621.3223
9391,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,20,0.5,5,Agriculture,527.4399912689398,157.9982147216797,2.5254569718845854,334.3524090212592,74.46,0.8103675842285156,1.1444435119628906,3.32745361328125,4675734.7544,467549.4388
9392,Survey,Burial Mound,Pasture,Pasture,15,1,1,Agriculture,566.5064584656435,151.95338439941406,5.353912592072584,7.490726797177737,38.13,0.50055694580078125,2.216236114501953,6.3574371337890625,4675790.5008,467685.8708
9443,Legacy verification,Burial Mound,Forest,Scrub,25,2,3,Looting,1787.4323566530375,183.0330047607422,3.0885304015270116,343.814650749331,3.96,0.62966156005859375,1.3095245361328125,4.399627685546875,4671012.1913,460320.6788
9444,Legacy verification,Burial Mound,Pasture,Scrub,40,2,2,Looting,1834.0856011552296,181.1129608154297,4.7553385562854045,26.95067965689345,37.41,1.0161571502685547,1.9645366668701172,6.2023162841796875,4671060.1137,460322.131
9447,Survey,Burial Mound,Annual agriculture,Scrub,25,0.5,5,Agriculture,2995.2514076549196,178.072998046875,4.8859258667775745,51.21814905619683,79.35,1.0896568298339844,2.126079559326172,6.3790130615234375,4672780.8638,460175.5558
9449,Survey,Uncertain Mound,Pasture,Scrub,20,2,1,Construction (military activity),1680.6643659207427,171.56785583496094,2.64678094462902,117.17861048417838,60,-0.07692146301269531,0.9829616546630859,3.615264892578125,4675285.9984,459955.3999
9451,Survey,Burial Mound,Pasture,Scrub,20,1,5,Looting,567.9044447682865,187.30426025390625,5.855637572459469,242.97740148922298,78.42,0.37454986572265625,1.9580917358398437,7.4961090087890625,4676409.9682,459745.4514
6000,survey,Burial Mound,Annual agriculture,Scrub,30,2.5,1,Post-depositional,1682.3219101725267,163.76275634765625,5.115917184074619,290.5070921674065,89.82,0.08028221130371094,1.680368423461914,5.7933807373046875,4681853.4651,468865.2505
6001,survey,Burial Mound,Annual agriculture,Annual agriculture,15,0.5,1,Agriculture,1578.1138825672178,162.87615966796875,1.435230131555193,7.856442455484256,55.43,-0.045742034912109375,0.6095695495605469,1.8775787353515625,4681951.3902,468928.8106
6004,survey,Burial Mound,Forest,Forest,12,0.5,5,Looting,2282.1340701876684,154.9815673828125,5.114882098740472,254.01655760448403,82.01,0.5713558197021484,1.6689701080322266,5.1925811767578125,4681490.9333,468027.5562
6013,survey,Burial Mound,Annual agriculture,Annual agriculture,8,1,1,Agriculture,1012.1364618149928,143.25665283203125,2.440150052101418,203.1228182947229,75.18,0.6160755157470703,1.0627117156982422,3.0031280517578125,4677892.0964,467720.3545
6020,survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.5,5,Agriculture,2162.7776462087463,131.78150939941406,4.386454522522658,356.0160970632092,25.27,0.6664028167724609,1.844839096069336,5.38360595703125,4680734.3649,467276.3447
6023,survey,Extinct Burial Mound,Annual agriculture,Scrub,17,0.5,5,Looting | Agriculture,1528.384097396231,191.46762084960937,1.24494148261792,271.15211326777234,65.34,-0.0323944091796875,0.3788566589355469,1.0197296142578125,4682477.3703,474518.7522
6024,survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,20,0.3,5,Agriculture,1539.6208658257683,194.4697265625,1.514764491937831,148.82063222086023,88.09,0.24046897888183594,0.6311702728271484,2.0084686279296875,4682420.1391,474657.824
7001,survey,Burial Mound,Annual agriculture,Scrub,20,1.5,1,Post-depositional,2177.2315695190373,142.84591674804687,6.311778067626198,164.52834250096672,66.55,0.5560798645019531,2.6315383911132813,7.7048492431640625,4680826.3169,467633.5007
7002,survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,10,0.5,5,Agriculture,1662.3103597724464,165.64315795898437,4.467931505170456,301.5654262277968,28.52,0.2862415313720703,1.568197250366211,5.39263916015625,4681870.0745,468895.7372
7003,survey,Burial Mound,Scrub,Scrub,30,5,2,Post-depositional,1482.1913330247394,160.62063598632812,2.1561308712031417,335.67829801085566,61.73,0.42362403869628906,0.8664188385009766,3.525238037109375,4682043.7824,468977.5502
7006,survey,Burial Mound,Annual agriculture,Annual agriculture,20,1,5,Agriculture,2171.8493015134436,192.65293884277344,2.3401410201127013,118.55943358593102,46.76,0.12120246887207031,0.7953319549560547,2.7070770263671875,4682424.3106,471960.6906
7010,survey,Burial Mound,Annual agriculture,Annual agriculture,35,1.5,2,Agriculture,1227.5081464943255,196.4373321533203,2.8284160113657664,337.90917469231016,62.82,-0.17387008666992188,1.1595611572265625,3.3576507568359375,4683865.8835,474571.582
7014,survey,Burial Mound,Annual agriculture,Annual agriculture,35,0.7,5,Agriculture,1176.83362190656,195.11024475097656,1.0687852522745849,2.025182867302691,14.91,-0.2988910675048828,0.43631935119628906,1.34918212890625,4683912.338,474523.1965
7015,survey,Burial Mound,Annual agriculture,Pasture,18,1,3,Post-depositional,2128.8047256879036,132.79348754882813,3.632699483539665,281.3658552509173,28.06,1.053598403930664,1.6019954681396484,3.965789794921875,4680704.4378,467246.0418
7017,survey,Burial Mound,Annual agriculture,Annual agriculture,45,1,3,Agriculture,1550.5563147208065,212,1.42286705265761,250.67214925798135,23.83,0.15293312072753906,0.4562091827392578,1.8890380859375,4684642.3096,476838.9025
7018,survey,Uncertain Mound,Annual agriculture,Scrub,12,0.7,5,Agriculture,1064.6618973516656,178,1.315353454791948,287.4093170463486,98.57,-0.18668174743652344,0.4421100616455078,1.490478515625,4684624.7038,476278.244
7021,survey,Burial Mound,Annual agriculture,Annual agriculture,25,3,3,Agriculture,757.6263061707385,155.20936584472656,3.971248266829187,334.9993128513193,42.75,0.7917575836181641,1.6321239471435547,5.60284423828125,4684426.8474,473966.2826
7022,survey,Burial Mound,Annual agriculture,Annual agriculture,20,2,3,Agriculture,1044.829330863474,160.4300537109375,3.679030268120137,344.6854285581957,40.65,0.25952911376953125,1.5311393737792969,4.24578857421875,4684213.9419,473758.7352
8006,survey,Burial Mound,Annual agriculture,Pasture,37,6,1,Post-depositional,995.0211255920967,162.18727111816406,2.537863765498642,315.1497492722995,61.68,0.20306777954101563,0.8877716064453125,3.3707733154296875,4683032.5042,470686.0917
8008,survey,Burial Mound,Annual agriculture,Annual agriculture,20,4,5,Agriculture,2144.7944252267785,180.4112091064453,2.001407492791118,327.3002419806836,82.01,0.3998374938964844,0.81272125244140625,2.8385467529296875,4680663.2416,470953.587
8010,survey,Burial Mound,Annual agriculture,Annual agriculture,30,3,4,Agriculture,1588.6436574768234,150.79605102539062,3.603639334580736,90.9897023327679,22.02,-0.2647209167480469,1.0899200439453125,3.0384368896484375,4680750.9798,471565.9968
8013,survey,Burial Mound,Annual agriculture,Annual agriculture,35,0.5,5,Agriculture,1751.1407580477444,184.61270141601562,3.6381696009211306,323.16146635192234,11.11,-0.13186264038085938,1.3479385375976562,4.6683349609375,4683629.9132,471846.8216
8014,survey,Burial Mound,Annual agriculture,Annual agriculture,35,1,4,Agriculture,1801.1874016011138,186.18777465820313,2.263661316630107,297.4127671686027,18.48,-0.29546546936035156,0.9135150909423828,2.8021240234375,4683634.1413,471899.6855
8015,survey,Burial Mound,Annual agriculture,Annual agriculture,40,1.1,4,Agriculture | Development,1824.0418357929782,187.75946044921875,2.3359706722495934,270.05888507939443,50.18,0.5893516540527344,0.8653678894042969,2.518585205078125,4683670.3175,471932.0936
8033,RS:SITE,Burial Mound,Annual agriculture,Other,60,6,5,Excavation,627.4562874902824,198.14218139648437,3.6888165610363965,17.300929491600172,29.93,-0.5677280426025391,1.5921688079833984,6.1649627685546875,4679608.2666,473948.3738
8034,RS:SITE,Burial Mound,Forest,Forest,60,8,2,Post-depositional,2127.5587809436847,126.66081237792969,2.6846726726078063,108.7777600899532,3.96,-0.5263538360595703,0.8702144622802734,2.6663818359375,4680950.5771,467198.7896
8026,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,20,0.3,5,Agriculture,1081.3059228047875,147.96435546875,3.5955068613785137,166.64701196659982,4.29,0.22739791870117188,1.4969940185546875,4.0012054443359375,4683662.8215,467638.1025
8027,RS:FNEG,Burial Mound,Annual agriculture,Annual agriculture,30,1,4,Agriculture,1205.199358465582,138.9167938232422,2.6650358328135155,252.73370338903752,74.91,-0.10535240173339844,0.8745250701904297,3.07574462890625,4683520.5813,467542.2453
8021,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,20,0.3,5,Agriculture,996.09102126360915,148.05990600585937,4.4108384931827525,147.38796695231818,51.82,0.030305862426757813,1.7395191192626953,5.9097747802734375,4683680.3043,467721.506
8037,RS:SITE,Burial Mound,Pasture,Scrub,25,2.5,5,Excavation,199.88120401569543,230,0.2744003235009268,187.5909907157456,38.85,-0.11471748352050781,0.11471748352050781,0.3408203125,4681515.9,477036.2055
8038,RS:SITE,Extinct Burial Mound,Annual agriculture,Pasture,30,0.3,4,Excavation/Looted?,516.0009953783756,229.77587890625,4.690822260503048,294.15427365839116,43.17,0.252716064453125,1.502716064453125,5.2522735595703125,4681621.7682,476694.95
8031,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.5,3,Agriculture,524.1520401006757,158.94119262695312,1.4884188426237566,277.49518659499086,68.35,0.44396209716796875,0.4856071472167969,1.3921356201171875,4678871.4349,468032.9464
